"id","schema","name","aliases","birth_date","countries","addresses","identifiers","sanctions","phones","emails","program_ids","dataset","first_seen","last_seen","last_change"
"NK-QNd9AN6DdtpsZ3PL9CYHGh","LegalEntity","A. Lyulki Science and Technology Center","Branch of UEC-Saturn A. Lyulki Science and Technology Center;FL NTTs A. Lyulki;FL NTTs Ａ．リュリキ;UEC-Saturn支部Ａ.リュリキ 科学技術センター;Ａ．リュリキ科学技術センター","","","13 Kasatkin Street, Moscow, 129301, Russia.","","国際平和のための国際的な努力に我が国として寄与するために講ずる輸出等に係る禁止措置 の対象となるロシア連邦の団体（令和四年外務省告示第八十二号）","","","","Japan METI Russian List","2025-03-14T00:00:00","2025-03-14T00:00:00","2025-03-14T00:00:00"
"NK-QPVaHrMLqqbkRnFh8nzeNu","LegalEntity","Time Art International LTD","タイム・アート・インターナショナル・リミテッド;時亞國際有限公司","","","Workshop 7(a), 12/f, Wah Lai Industrial Centre, Nos. 10-14, Kweitei Street, Shatin, Hong Kong, China","","ウクライナをめぐる国際平和のための国際的な努力に我が国として寄与す るために講ずる輸出等に係る禁止措置の対象となるロシア連邦及びベラルー シ共和国以外の国の団体を指定する件（令和五年外務省告示第四百四十七号）","","","","Japan METI Russian List","2025-03-14T00:00:00","2025-03-14T00:00:00","2025-03-14T00:00:00"
"NK-QRpcMihJ5Whm5Cgef572e9","LegalEntity","Federal Research Center Boreskov Institute of Catalysis","ボレスコフ名称触媒研究センター","","","pr. Lavrentieva 5, Novosibirsk 630090, Russia.","","国際平和のための国際的な努力に我が国として寄与するために講ずる輸出等に係る禁止措置 の対象となるロシア連邦の団体（令和四年外務省告示第八十二号）","","","","Japan METI Russian List","2025-03-14T00:00:00","2025-03-14T00:00:00","2025-03-14T00:00:00"
"NK-QSnuk8aYXnGPvhSUWsbAG7","LegalEntity","Skolkovo Foundation","Fond Skolkovo;Foundation for the Development of the Center for Elaboration and Commercialization;Fund Skolkovo;Nekommercheskaya Organizatsiya Fond Razvitiya Tsentra Razrabortki I;スコルコヴォ・ファンド;スコルコヴォ基金;新技術精緻化商業化センター開発基金;非商業組織新技術精緻化商業化センター開発基金","","","4 Lugovaya Street, Skolkovo Innovation Center, Moscow, 121205, Russia;5 Nobelya Street, Skolkovo Innovation Center, Moscow, 121205, Russia.","","国際平和のための国際的な努力に我が国として寄与するために講ずる輸出等に係る禁止措置 の対象となるロシア連邦の団体（令和四年外務省告示第八十二号）","","","","Japan METI Russian List","2025-03-14T00:00:00","2025-03-14T00:00:00","2025-03-14T00:00:00"
"NK-QUoZuqVmVtdtPGoZepnTm2","LegalEntity","ZAO Elmiks-VS","非公開株式会社エルミクス・VS","","","Ul. Artillyeriskaya, d.1, lit.A, POM26N, St. Petersburg, Russia 191014.","","国際平和のための国際的な努力に我が国として寄与するために講ずる輸出等に係る禁止措置 の対象となるロシア連邦の団体（令和四年外務省告示第八十二号）","","","","Japan METI Russian List","2025-03-14T00:00:00","2025-03-14T00:00:00","2025-03-14T00:00:00"
"NK-QVxFT2ZyNeRum2CXMsoRKV","LegalEntity","Concern Radio-Electronic Technologies, Joint Stock Company Zhiguli Radio Plant","ZhRZ;コンツェルン無線・電子テクノロジー、株式会社ジグリ無線工場","","","1 Radiozavod Street, Zhigulevsk, Samara Oblast, 44539, Russia.","","国際平和のための国際的な努力に我が国として寄与するために講ずる輸出等に係る禁止措置 の対象となるロシア連邦の団体（令和四年外務省告示第八十二号）","","","","Japan METI Russian List","2025-03-14T00:00:00","2025-03-14T00:00:00","2025-03-14T00:00:00"
"NK-QgKXauuqd6pisAgDZn6n8s","LegalEntity","Shvabe JSC","Shvabe;シュヴァベ;株式会社シュヴァベ","","","176 Mira Prospekt, Moscow, 129366, Russia.","","国際平和のための国際的な努力に我が国として寄与するために講ずる輸出等に係る禁止措置 の対象となるロシア連邦の団体（令和四年外務省告示第八十二号）","","","","Japan METI Russian List","2025-03-14T00:00:00","2025-03-14T00:00:00","2025-03-14T00:00:00"
"NK-QhPZmBTq6mg6BMwh7kXVzS","LegalEntity","ZAO Svyaz Inzhiniring","Svyaz Engineering;スヴャジエンジニアリング;非公開株式会社スヴャジインジニアリング","","","6th Radialnaya Street, Office 9, Moscow, Russia, 115404.","","国際平和のための国際的な努力に我が国として寄与するために講ずる輸出等に係る禁止措置 の対象となるロシア連邦の団体（令和四年外務省告示第八十二号）","","","","Japan METI Russian List","2025-03-14T00:00:00","2025-03-14T00:00:00","2025-03-14T00:00:00"
"NK-Qm6rXXqB3MarY4yE8vrXff","LegalEntity","Joint Stock Company Ulyanovsk Cartridge Works","AO UPZ;AO Ulyanovski Patrionny Zavod;JSC UCW;The Ulyanovsk Cartridge Works;ULN Ammo;ULNアンモ;Ulyanovsk Cartridge Plant;ウリヤノ フスク・カートリッジ工場;株式会社 UPZ;株式会社UCW;株式会社ウリヤノフスク・カートリッジ工場","","","1 Shofyorov Street, Ulyanovsk, Ulyanovsk Oblast, 432007, Russia.","","国際平和のための国際的な努力に我が国として寄与するために講ずる輸出等に係る禁止措置 の対象となるロシア連邦の団体（令和四年外務省告示第八十二号）","","","","Japan METI Russian List","2025-03-14T00:00:00","2025-03-14T00:00:00","2025-03-14T00:00:00"
"NK-QpGvMwz3N99yqVkGoSaAp2","LegalEntity","Concern Radio-Electronic Technologies, Joint Stock Company Experimental Design Bureau Elektroavtomatika in the name of P.A. Efimov","AO OKB Elektroavtomatika;コンツェルン無線・電子テクノロジー、株式会社 P.A.エフィモフ名称試験設計局エレクトロ アフトマティカ;株式会社 OKBエレクトロアフトマティカ","","","40 Marshal Govorov, Saint Petersburg, 198095, Russia.","","国際平和のための国際的な努力に我が国として寄与するために講ずる輸出等に係る禁止措置 の対象となるロシア連邦の団体（令和四年外務省告示第八十二号）","","","","Japan METI Russian List","2025-03-14T00:00:00","2025-03-14T00:00:00","2025-03-14T00:00:00"
"NK-R5mK8BKmrxNiNFRMmoRnE8","LegalEntity","Tactical Missile Corporation, Joint-Stock Company “Research Center for Automated Design”","ASK JSC;NIC ASK;戦術ミサイル兵器コーポレーション、株式会社「自動設計研究所」;株式会 社ASK","","","37 Leningradsky Prospekt, Room 12, Moscow, 125167, Russia.","","国際平和のための国際的な努力に我が国として寄与するために講ずる輸出等に係る禁止措置 の対象となるロシア連邦の団体（令和四年外務省告示第八十二号）","","","","Japan METI Russian List","2025-03-14T00:00:00","2025-03-14T00:00:00","2025-03-14T00:00:00"
"NK-R7K6GXsNRhn5UggU53ipUt","LegalEntity","Limited Liability Company Profflab","OSOO Profflab;OSOOプロフラブ;Profflab LLC;Profflab Limited Liability Company;Profflab OSOO;プロフラブ OSOO;有限会社プロフラブ","","","720001, Bishkek, Leninsky District, Toktogula Str., 179/2, Kyrgyzstan.","","ウクライナをめぐる国際平和のための国際的な努力に我が国として寄与す るために講ずる輸出等に係る禁止措置の対象となるロシア連邦及びベラルー シ共和国以外の国の団体を指定する件（令和五年外務省告示第四百四十七号）","","","","Japan METI Russian List","2025-03-14T00:00:00","2025-03-14T00:00:00","2025-03-14T00:00:00"
"NK-RCWUtRpmTLVcojWjLnv7Up","LegalEntity","Federal State Budgetary Institution of Science P.I. K.A. Valiev RAS of the Ministry of Science and Higher Education of Russi","FTI RAS;FTIAN;FTIAN IM K.A. Valiev RAS;ロシア科学・高等教育省所管連邦国家予算学術機関ロシア科学アカデミーＫ．Ａ．ヴァリエ フ名称物理・技術研究所","","","34 Nakhimovski Prospekt, Moscow, 117218, Russia;36 Nakhimovsky Prospekt, Moscow, 117218, Russia.","","国際平和のための国際的な努力に我が国として寄与するために講ずる輸出等に係る禁止措置 の対象となるロシア連邦の団体（令和四年外務省告示第八十二号）","","","","Japan METI Russian List","2025-03-14T00:00:00","2025-03-14T00:00:00","2025-03-14T00:00:00"
"NK-RSpdo3S7FEYUrAQkVnkCmu","LegalEntity","558 Aircraft Repair Plant JSC","JSC 558 ARP;株式会社 558 ARP;株式会社第558 航空機修理工場","","","7, 50 let VLKSM str., Baranovichi, Brest Region, 225320, Belarus","","国際平和のための国際的な努力に我が国として寄与するために講ずる輸出等に係る禁止措置 の対象となるベラルーシ共和国の団体（令和四年外務省告示第百四号）","","","","Japan METI Russian List","2025-03-14T00:00:00","2025-03-14T00:00:00","2025-03-14T00:00:00"
"NK-RVDFjVXy5MNPkcAJ6qg6vs","LegalEntity","Electronic Computing Technology Scientific-Research Center","NICEVEY;電子コンピューター・テクノロジー科学研究所","","","125 Varshavskoye Highway, Moscow, 117587, Russia.","","国際平和のための国際的な努力に我が国として寄与するために講ずる輸出等に係る禁止措置 の対象となるロシア連邦の団体（令和四年外務省告示第八十二号）","","","","Japan METI Russian List","2025-03-14T00:00:00","2025-03-14T00:00:00","2025-03-14T00:00:00"
"NK-RdZJEEgnpPcjuWumCXXMt6","LegalEntity","Rui En Koo Technology Co Limited","Rui En Ke Technology Co Ltd;Rui En Koo Technology Co Ltd;ルイ･エン･クー･テクノロジー;ルイ･エン･クー･テクノロジー有限 会社;ルイ･エン･ケー･テクノロジー有限会社","","","59 King Yip Street, King Yip Factory Building, 7th Floor, Room B22, Kwun Tong, Kowloon, Hong Kong, China;A27 2/F Hing Yip Centre, 31 Hing Yip Street, Kwun Tong KLN, Hong Kong, China;Fenghuang Street, Nantaiyun Chuanggu Center Building 4, Room 1202, Guangming District, Shenzhen, Guangdong, 518132, China.","","ウクライナをめぐる国際平和のための国際的な努力に我が国として寄与す るために講ずる輸出等に係る禁止措置の対象となるロシア連邦及びベラルー シ共和国以外の国の団体を指定する件（令和五年外務省告示第四百四十七号）","","","","Japan METI Russian List","2025-03-14T00:00:00","2025-03-14T00:00:00","2025-03-14T00:00:00"
"NK-S2LL2sxQbXjLUvqeJ3FmgF","LegalEntity","Orel Dis Tic. Ltd. Sti","Orel Dis Ticaret Ltd;Orel Diș Ticaret Limited Șirketi;Orel Foreign Trade Limited Company;オレール･ドゥシュ･ティジャーレット有限会社;オレール･フォー リン･トレード有限会社","","","632. Sokak No.6/A, Alaaddinbey Mahallesi, Nilufer, Bursa, 16120, Turkey.","","ウクライナをめぐる国際平和のための国際的な努力に我が国として寄与す るために講ずる輸出等に係る禁止措置の対象となるロシア連邦及びベラルー シ共和国以外の国の団体を指定する件（令和五年外務省告示第四百四十七号）","","","","Japan METI Russian List","2025-03-14T00:00:00","2025-03-14T00:00:00","2025-03-14T00:00:00"
"NK-S6yo7Esu68Es5ct2ZeBc5M","LegalEntity","Federal State Institution Federal Scientific Center Scientific Research Institute for System Analysis of the Russian Academy of Sciences","FGU FNTs NIISI RAN;FSI FSC SRISA RAS;Federalnoe Gosudarstvennoe Uchrezhdenie Federalnyy Nauchnyy Tsentr Nauchno-;Scientific Research Institute of System Analysis, Russian Academy of Sciences;ロシア科学アカデミー・システム分析科学研究所;連邦国家機関連邦科学センターロシア科学アカデミー・システム分析科学研究所","","","36 Nakhimovskiy Avenue, Building 1, Moscow, 117218, Russia.","","国際平和のための国際的な努力に我が国として寄与するために講ずる輸出等に係る禁止措置 の対象となるロシア連邦の団体（令和四年外務省告示第八十二号）","","","","Japan METI Russian List","2025-03-14T00:00:00","2025-03-14T00:00:00","2025-03-14T00:00:00"
"NK-S9KuYtShMJ5XNWMttTEGcR","LegalEntity","Machine Building Group Limited Liability Company","MG LLC;Machine Building Group;OOO MG;OOO Mashinostroitelnaya Gruppa;OOO OMG;OOO Obedinennaya Mashinostroitelnaya Gruppa;UMG;UMG LLC;United Machine Building Group LLC;United Machine Building Group Limited Liability Company;United Machinery Group LLC;有限会社 MG;有限会社 OMG;有限会社 UMG;有限会社機械建築グループ;有限会社統一機械グループ;有限会社統一機械製造グループ;機械建築グループ","","","15 Rochdelskaya Street, Building 8, Floor 2, Premises II, Room 45, Moscow, 123022, Russia.","","国際平和のための国際的な努力に我が国として寄与するために講ずる輸出等に係る禁止措置 の対象となるロシア連邦の団体（令和四年外務省告示第八十二号）","","","","Japan METI Russian List","2025-03-14T00:00:00","2025-03-14T00:00:00","2025-03-14T00:00:00"
"NK-SFUpbbKdHY75YMKmgK3QEp","LegalEntity","Tactical Missile Corporation, Joint Stock Company Elektrotyag","Electric Traction;ZAO Elekrotjaga;エレクトリック・トラクション;戦術ミサイル兵器コーポレーション、株式会社エレクトロチャーガ;非公開株式会社エレクトロジャガ","","","50-A Kalinina Str., St. Petersburg, 198095, Russia.","","国際平和のための国際的な努力に我が国として寄与するために講ずる輸出等に係る禁止措置 の対象となるロシア連邦の団体（令和四年外務省告示第八十二号）","","","","Japan METI Russian List","2025-03-14T00:00:00","2025-03-14T00:00:00","2025-03-14T00:00:00"
"NK-SJPjjrhVEoPUQ9eJMkue7y","LegalEntity","Win Key Limited","Win Key;Win Key Ltd;ウィン･キー;ウィン･キー有限会社","","","Room 1606,16/F., Workingbond Commercial Centre, 162-164 Prince Edward Road West, Hong Kong, China;Unit 1008, 10/F, Sun Cheong Industrial Building, 2-4 Cheung Yee Street, Hong Kong, China.","","ウクライナをめぐる国際平和のための国際的な努力に我が国として寄与す るために講ずる輸出等に係る禁止措置の対象となるロシア連邦及びベラルー シ共和国以外の国の団体を指定する件（令和五年外務省告示第四百四十七号）","","","","Japan METI Russian List","2025-03-14T00:00:00","2025-03-14T00:00:00","2025-03-14T00:00:00"
